Kanton Aargau,Kanton Aargau,Swiss Confederation,47.3333315451939,8.16666174928318
Judetul Cluj,Judetul Cluj,Romania,46.6494325786491,23.8183607946849
Clute,Texas,United States,29.0246897354537,-95.3988203644049
Clutier,Iowa,United States,42.0794416713382,-92.4021275283174
Clwyd,Wales,United Kingdom of Great Britain and Northern Ireland,53.0833228280141,-3.50000402331376
Clyattville,Georgia,United States,30.6915861780397,-83.315146166989
Clyde Hill,Washington,United States,47.6317648668149,-122.217886580103
Clyde,Kansas,United States,39.5911025757255,-97.3989115595169
Clyde,Ohio,United States,41.304218846811,-82.9751922473426
Clyde,Texas,United States,32.405957723019,-99.4936740096613
Clyo,Georgia,United States,32.4840636541881,-81.2670541564854
Coachella,California,United States,33.6802967596231,-116.173882256382
Estado de Coahuila de Zaragoza,Estado de Coahuila de Zaragoza,Mexico,27.3333315451939,-101.999994635582
Coal City,Illinois,United States,41.2878037266614,-88.2856230906023
Coal Run Village,Kentucky,United States,37.5131629415252,-82.5584842299511
Coalgate,Oklahoma,United States,34.5381530844064,-96.21861077658
Coalinga,California,United States,36.139678724985,-120.360145590314
Coaling,Alabama,United States,33.1590040420892,-87.3408202732098
Coalville,Utah,United States,40.9177232335641,-111.39935680624
Coast Province,Coast Province,Republic of Kenya,-2.99999731779083,39.4999932944771
Coatesville,Pennsylvania,United States,39.9831557263825,-75.8238432302382
Coates,Minnesota,United States,44.717190546822,-93.0346568247471
Coaticook,Quebec,Canada,45.1333835800519,-71.7990703463
Cobbtown,Georgia,United States,32.2804625201501,-82.1387292229372
Cobb,Georgia,United States,31.9587798094022,-83.9885094158953
Coburg,Oregon,United States,44.1370716176672,-123.066473189978
Cochabamba,Departamento de Cochabamba,Plurinational State of Bolivia,-17.3895023697318,-66.1567965839384
Cochran,Georgia,United States,32.3868282071846,-83.3546068283681
Cockrell Hill,Texas,United States,32.7362342319628,-96.8869529299112
Cocle,Provincia de Cocle,Republic of Panama,8.44999959766862,-80.4333162566016
Cocoa Beach,Florida,United States,28.3200090122228,-80.6075525645943
Cocoa,Florida,United States,28.3861201039624,-80.7419848884335
Coconut Creek,Florida,United States,26.2517467887251,-80.1789355384669
Coden,Alabama,United States,30.382981919228,-88.2383303784329
Cody,Wyoming,United States,44.5263352707824,-109.05652219394
Coffee City,Texas,United States,32.1159894535535,-95.4993924796219
Coffee Springs,Alabama,United States,31.1646205881012,-85.9093788808214
Coffeen,Illinois,United States,39.0892075949435,-89.3906288975852
Coffeeville,Alabama,United States,31.7579359863958,-88.0897145324775
Coffeyville,Kansas,United States,37.0372961185751,-95.6163582573151
Coffey,Missouri,United States,40.106666094462,-94.0052303078908
Coffman Cove,Alaska,United States,56.0138831146886,-132.827761937842
Cogdell,Georgia,United States,31.1649317243655,-82.7179147432992
Coggon,Iowa,United States,42.2808219361795,-91.5304310041923
Cohasset,Minnesota,United States,47.2635619201399,-93.6202152741084
Cohoes,New York,United States,42.7742411359692,-73.7001129210063
Coimbra,Distrito de Coimbra,Portuguese Republic,40.2056396130109,-8.41954043028
Coin,Iowa,United States,40.6544375809692,-95.2302488821893
Estado Cojedes,Estado Cojedes,Bolivarian Republic of Venezuela,9.33332618077553,-68.3333342274031
Cokato,Minnesota,United States,45.075801913488,-94.1899808758486
Coker,Alabama,United States,33.2459505346984,-87.6877908520574
Coke,Texas,United States,32.9251154020497,-95.4352340361615
Colbert,Georgia,United States,34.0378888868027,-83.2126428611662
Colby,Kansas,United States,39.3958377478026,-101.052380862974
Colby,Wisconsin,United States,44.9099662846307,-90.3156906554514
Colchester,Illinois,United States,40.4264283434408,-90.7926303620714
Cold Bay,Alaska,United States,55.1858314982552,-162.721090478962
Cold Lake,Alberta,Canada,54.4501766234742,-110.201696765524
Cold Springs,Nevada,United States,39.6801841068378,-119.976589678323
Cold Spring,Kentucky,United States,39.0217232121064,-84.4399359488449
Cold Spring,Minnesota,United States,45.4557958516953,-94.4288691537898
Coldspring,Texas,United States,30.5924195404303,-95.1293763595448
Coldstream,Kentucky,United States,38.3147894331687,-85.5238488628774
Coldwater,Kansas,United States,37.2689102452344,-99.3267762259708
Coldwater,Michigan,United States,41.9403315746982,-85.0005176663707
Cole Camp,Missouri,United States,38.4600149667272,-93.2026918651278
Coleman,Florida,United States,28.7997060298744,-82.0700861257366
Coleman,Georgia,United States,31.6729421420659,-84.8890879684143
Coleman,Michigan,United States,43.7566914413387,-84.5858266702787
Coleraine,Minnesota,United States,47.2888283305662,-93.4276970283805
Coleraine,Northern Ireland,United Kingdom of Great Britain and Northern Ireland,55.13332457145,-6.66666309038777
Colesburg,Georgia,United States,30.9235650851467,-81.7162061760548
Colfax,California,United States,39.1007303655583,-120.953278598385
Colfax,Iowa,United States,41.6777647541621,-93.2451995161295
Colfax,Washington,United States,46.880166940699,-117.364332518836
Estado de Colima,Estado de Colima,Mexico,19.1666697959107,-104.0
College Park,Georgia,United States,33.6534424813654,-84.4493558674667
College Park,Maryland,United States,38.9806639540591,-76.9369171224187
College Place,Washington,United States,46.0492936402138,-118.388292693394
College Springs,Iowa,United States,40.6191611659027,-95.1208147478589
College Station,Texas,United States,30.627974905251,-96.3343963822363
Collegedale,Tennessee,United States,35.0531265171246,-85.0502350956342
Colleyville,Texas,United States,32.8809555101964,-97.1550021860005
Collierville,Tennessee,United States,35.0420328999777,-89.6645146408388
Collinsville,Alabama,United States,34.263977662562,-85.8605197584939
Collinsville,Illinois,United States,38.6703323525388,-89.9845343818983
Collinsville,Oklahoma,United States,36.3645336845239,-95.8388743304535
Collins,Georgia,United States,32.1812958825407,-82.1090103452808
Collins,Iowa,United States,41.9027699174148,-93.3063109699673
Collins,Mississippi,United States,31.6454334047695,-89.5553379985892
Collins,Missouri,United States,37.8911505872697,-93.6229833139767
Colma,California,United States,37.6768742607161,-122.459693101626
Cologne,Minnesota,United States,44.771628664233,-93.7813409436548
Coloma,Michigan,United States,42.186150681147,-86.308362859986
Colombo District,Western Province,Democratic Socialist Republic of Sri Lanka,6.86640184321415,80.0165867815367
Colona,Illinois,United States,41.4839161326835,-90.353177210878
Colonial Heights,Virginia,United States,37.2680412094618,-77.4072478656321
Colonial Village,District of Columbia,United States,38.9926051493052,-77.0399783277499
Departamento de Colonia,Departamento de Colonia,Oriental Republic of Uruguay,-34.1666671137015,-57.4999986588954
Colony Hill,District of Columbia,United States,38.9131688423853,-77.0871852092257
Colony,Kansas,United States,38.0708586019789,-95.3655395129645
Colon,Michigan,United States,41.958377478026,-85.3249791458237
Departamento de Colon,Departamento de Colon,Republic of Honduras,15.7499966472385,-85.6666711370153
Colon,Provincia de Colon,Republic of Panama,9.35917194838357,-79.9013805330623
Colorado City,Texas,United States,32.3881693117719,-100.86456184772
Colorado Springs,Colorado,United States,38.8338827391793,-104.821356822333
Colorado,Colorado,United States,39.0002655387083,-105.500814050485
Colo,Iowa,United States,42.017772317992,-93.3151944467541
Colquitt,Georgia,United States,31.1712831956913,-84.7332408865238
Colstrip,Montana,United States,45.8841553857419,-106.623629726388
Colton,California,United States,34.0738948627648,-117.313649494269
Columbia City,Indiana,United States,41.157265970544,-85.4883149557301
Columbia City,Oregon,United States,45.8901098901099,-122.807049918595
Columbia Falls,Montana,United States,48.3724622948445,-114.181515823693
Columbia Heights,District of Columbia,United States,38.9256679371397,-77.029421152438
Columbia Heights,Minnesota,United States,45.040793719339,-93.2629879273765
Columbiana,Alabama,United States,33.1781657444337,-86.6072038774016
Columbiana,Ohio,United States,40.8883905940289,-80.6939626153685
Columbiaville,Michigan,United States,43.1566919777806,-83.4105040675702
Columbia,Alabama,United States,31.2926799829411,-85.1116040415528
Columbia,Illinois,United States,38.4436534907611,-90.2012139678725
Columbia,Kentucky,United States,37.1028385819696,-85.3063538853141
Columbia,Mississippi,United States,31.2518353016278,-89.8375707767946
Columbia,Missouri,United States,38.9517068238084,-92.3340637882986
Columbia,South Carolina,United States,34.0007027388038,-81.0347962996242
Columbia,Tennessee,United States,35.6150707969112,-87.035284461694
Columbine,Colorado,United States,39.5877659075121,-105.069428984489
Columbus City,Iowa,United States,41.2586427485134,-91.3743049725476
Columbus Junction,Iowa,United States,41.2800253200546,-91.3607008076132
Columbus,Georgia,United States,32.4609751976118,-84.987707435352
Columbus,Indiana,United States,39.2014419556524,-85.921373720251
Columbus,Kansas,United States,37.1692286234634,-94.8441180493902
Columbus,Kentucky,United States,38.0370198510301,-84.3654778221534
Columbus,Minnesota,United States,45.2652195254099,-93.0501492649406
Columbus,Mississippi,United States,33.495664208869,-88.4272651927033
Columbus,Nebraska,United States,41.4297247785166,-97.3683772902714
Columbus,New Mexico,United States,31.8275983230828,-107.640015342236
Columbus,Ohio,United States,39.9611723399861,-82.9987956880805
Columbus,Texas,United States,29.7066145960459,-96.5396819436361
Columbus,Wisconsin,United States,43.3380522333415,-89.0153771051989
Colusa,California,United States,39.2143272885279,-122.009403825367
Colville,Washington,United States,48.5465698567969,-117.905537957283
Colwell,Iowa,United States,43.1558122131713,-92.5940664168636
Colwich,Kansas,United States,37.7791737186416,-97.5364337883254
Colwood,British Columbia,Canada,48.4329300184804,-123.485906331891
Comanche,Oklahoma,United States,34.368970058499,-97.9639135577627
Comanche,Texas,United States,31.8973679481368,-98.6036526324542
Comayagua,Departamento de Comayagua,Republic of Honduras,14.4499942332503,-87.633331276973
Combes,Texas,United States,26.2486890702658,-97.7338658412615
Combine,Texas,United States,32.5884659641067,-96.5085897748822
Comer,Georgia,United States,34.0637131967374,-83.1254174188028
Comfort,Texas,United States,29.9677222947909,-98.9050256553308
Comfrey,Minnesota,United States,44.1102387970828,-94.9047145190665
Comilla,Chittagong,People's Republic of Bangladesh,23.4577753220663,91.2044245722547
Commerce City,Colorado,United States,39.8083186035346,-104.933859403959
Commerce,Georgia,United States,34.2039927365776,-83.4571101341909
Commerce,Missouri,United States,37.158939669069,-89.4428568746362
Commerce,Oklahoma,United States,36.9333980639814,-94.8730000777841
Commerce,Texas,United States,33.2470556048784,-95.899964326618
Distrikt Commewijne,Distrikt Commewijne,Republic of Suriname,5.75000201165688,-54.9166664431492
Compton,Arkansas,United States,36.0967419205154,-93.302684623163
Compton,California,United States,33.8958498177439,-118.220064533953
Comstock Northwest,Michigan,United States,42.3218168212066,-85.5175832222452
Comstock Park,Michigan,United States,43.0386425875808,-85.6700185340654
Comstock,Minnesota,United States,46.6594103967792,-96.7484007327795
Comunitat Valenciana,Comunitat Valenciana,Kingdom of Spain,39.4999932944771,-0.750010058284405
Capitale d'Etat-Zone Speciale de Conakry,Capitale d'Etat-Zone Speciale de Conakry,Republic of Guinea,9.56756887242608,-13.6481102495259
Departamento de Concepcion,Departamento de Concepcion,Republic of Paraguay,-23.1774951921401,-57.1674905519182
Conception Junction,Missouri,United States,40.2697122257776,-94.691897314304
Concordia,Kansas,United States,39.5708358032009,-97.6625405348861
Concordia,Missouri,United States,38.9833461632339,-93.5685451965657
Concord,Alabama,United States,33.467608300901,-87.0311002153814
Concord,California,United States,37.9779790626752,-122.031054617825
Concord,Kentucky,United States,38.6861895731801,-83.49101325816
Concord,Michigan,United States,42.1778143750319,-84.6430113698847
Concord,New Hampshire,United States,43.2081367497526,-71.5375656805972
Concord,North Carolina,United States,35.4087445383516,-80.579507385463
Concrete,Washington,United States,48.5392742478415,-121.746246918812
Condon,Oregon,United States,45.2342990180432,-120.185029517712
Conesville,Iowa,United States,41.3819707263691,-91.3498646825471
Cone,Texas,United States,33.7972947238263,-101.38765700982
Congress Heights,District of Columbia,United States,38.8428842331698,-77.0002387166166
Conneaut,Ohio,United States,41.9475628106334,-80.5542302462
Connecticut,Connecticut,United States,41.6670359174631,-72.6664753357455
Connellsville,Pennsylvania,United States,40.0178527842672,-79.5894717925472
Connell,Washington,United States,46.6634658970515,-118.861112526722
Connersville,Indiana,United States,39.6411525989266,-85.1410654271284
Conover,North Carolina,United States,35.7065126720972,-81.2186885606461
Conrad,Iowa,United States,42.2247101202434,-92.8746469542174
Conrad,Montana,United States,48.1702451807407,-111.946119782097
Conroe,Texas,United States,30.3118819184233,-95.4560479793577
Judetul Constanta,Judetul Constanta,Romania,44.2499926239248,28.3333342274031
Constantine,Michigan,United States,41.8411542082521,-85.6686023276211
Constantine,Wilaya de Constantine,People's Democratic Republic of Algeria,36.364995024502,6.61471406309092
Contrecoeur,Quebec,Canada,45.8500806003857,-73.2324429292943
Converse,Texas,United States,29.5180123757131,-98.3161198089194
Conway Springs,Kansas,United States,37.3902963036475,-97.6422630335249
Conway,Arkansas,United States,35.0886926107819,-92.4421031738581
Conway,Iowa,United States,40.7485938518401,-94.6188553940568
Conway,Missouri,United States,37.5019834936847,-92.8210027707221
Conway,South Carolina,United States,33.8359936377998,-79.0478157429585
Conwy,Wales,United Kingdom of Great Britain and Northern Ireland,53.2807656097868,-3.83038782062458
Conyers,Georgia,United States,33.6676045458081,-84.0176918517167
Cookeville,Tennessee,United States,36.1628422834183,-85.5016401709104
Cookshire-Eaton,Quebec,Canada,45.4167428861107,-71.6323871393435
Cookstown,Northern Ireland,United Kingdom of Great Britain and Northern Ireland,54.6430489208131,-6.74594919359381
Cook,Minnesota,United States,47.8524141223677,-92.6896174365054
Cool Valley,Missouri,United States,38.7278281884091,-90.3101116603679
Coolidge,Arizona,United States,32.9778369055889,-111.517610044337
Coolidge,Georgia,United States,31.0112947828349,-83.8662650505462
Coolidge,Texas,United States,31.7540521475108,-96.6499743849024
Cool,Texas,United States,32.8001244545057,-98.0011426211084
Coon Rapids,Iowa,United States,41.870819441725,-94.6774777577804
Coon Rapids,Minnesota,United States,45.119972534178,-93.2877286248045
Cooper City,Florida,United States,26.057308081228,-80.2717185182404
Cooperstown,North Dakota,United States,47.4444393780493,-98.1239663436393
Coopersville,Michigan,United States,43.0639089980071,-85.9347633084514
Coopertown,Tennessee,United States,36.437543418261,-86.9672207216752
Coos Bay,Oregon,United States,43.3664943794307,-124.217891944521
Coosada,Alabama,United States,32.4979038535299,-86.3313654858688
Cooter,Missouri,United States,36.0467348126611,-89.8100834971716
Copan,Departamento de Copan,Republic of Honduras,14.8333248396709,-89.1500025480987
Copeland,Kansas,United States,37.5419698680621,-100.629600324011
Copemish,Michigan,United States,44.4816711236042,-85.9225753499612
Coppell,Texas,United States,32.9545660587887,-97.0150123247512
Copper Canyon,Texas,United States,33.0959506688089,-97.0966802297044
Copper City,Michigan,United States,47.2835282852369,-88.3870535127552
Copperas Cove,Texas,United States,31.124054856542,-97.903081053679
Copperbelt Province,Copperbelt Province,Republic of Zambia,-13.0000026822092,27.9999892711633
Coquille,Oregon,United States,43.1770445809987,-124.187593709683
Coquimbo,Region de Coquimbo,Republic of Chile,-29.9533241959407,-71.3436097707516
Coquitlam,British Columbia,Canada,49.2829650213102,-122.752611801184
Coral Gables,Florida,United States,25.7214847637108,-80.2683711211903
Coral Springs,Florida,United States,26.2711874408238,-80.2706027192237
Coralville,Iowa,United States,41.6764021919013,-91.5804488408833
Corbin City,New Jersey,United States,39.303451734987,-74.7557231638267
Corbin,Kentucky,United States,36.9486973851143,-84.0968706665558
Corcoran,California,United States,36.0980079232459,-119.560396645093
Corcoran,Minnesota,United States,45.0952425655867,-93.5474523036154
Cordele,Georgia,United States,31.9635112263865,-83.782387005233
Corder,Missouri,United States,39.0983485638111,-93.6407717252238
Departamento de la Cordillera,Departamento de la Cordillera,Republic of Paraguay,-25.2499953061339,-56.9999919533725
Cordoba,Provincia de Cordoba,Argentine Republic,-31.4134974130092,-64.1810383904599
Departamento de Cordoba,Departamento de Cordoba,Republic of Colombia,8.33333422740306,-75.6666657725969
Cordova,Alabama,United States,33.7598296260732,-87.1833209504676
Cordova,Alaska,United States,60.5427718486054,-145.757490739673
Corinne,Utah,United States,41.5510357350728,-112.110228068246
Corinth,Kentucky,United States,38.4967397747481,-84.5641115047998
Corinth,Mississippi,United States,34.934251006499,-88.5222583128368
Corinth,Texas,United States,33.1540044041875,-97.0647297540146
County Cork,Munster,Ireland,51.966665504376,-8.58332685132783
Cornelia,Georgia,United States,34.5114919252093,-83.5271050648156
Cornelius,North Carolina,United States,35.4867968253372,-80.8600664651433
Cornelius,Oregon,United States,45.519836277952,-123.059821311225
Cornell,Wisconsin,United States,45.1671901444906,-91.1492998092949
Corner Brook,Newfoundland and Labrador,Canada,48.966711101932,-57.9483996598959
Corner,Alabama,United States,33.800373899959,-86.9422225321664
Corning,Arkansas,United States,36.4078352694413,-90.5798346149823
Corning,California,United States,39.9276554541382,-122.179155479619
Corning,Iowa,United States,40.9899926775689,-94.7407993519783
Corning,Kansas,United States,39.6572136674651,-96.0294399279022
Corning,New York,United States,42.1428490962296,-77.0546768340276
Cornish,Utah,United States,41.9754792437243,-111.953265187339
Cornwall,Ontario,Canada,45.0180915008838,-74.7281500535101
Cornwall,England,United Kingdom of Great Britain and Northern Ireland,50.416670466463,-4.74999932944771
Coronado,California,United States,32.6858838013341,-117.183079551642
Corona,California,United States,33.8752826377918,-117.566442344573
Distrikt Coronie,Distrikt Coronie,Republic of Suriname,5.583329533537,-56.2500033527615
Corozal District,Corozal District,Belize,18.2499979883431,-88.3333234985664
Corpus Christi,Texas,United States,27.8005831122746,-97.3963795540559
Corral City,Texas,United States,33.1001134574481,-97.2261343733152
Corrales,New Mexico,United States,35.2378127120622,-106.606678164403
Correctionville,Iowa,United States,42.4749924227591,-95.7855520120592
Corrientes,Provincia de Corrientes,Argentine Republic,-27.4805955577252,-58.8340865870766
Corrigan,Texas,United States,30.996853768638,-94.8271450297323
Corry,Pennsylvania,United States,41.9203222942544,-79.6403264785008
Region Corse,Region Corse,Republic of France,41.9999946355817,8.99999195337248
Corsicana,Texas,United States,32.0954330024381,-96.4688716214223
Corte Madera,California,United States,37.9254828647067,-122.527477891891
Cortes,Departamento de Cortes,Republic of Honduras,15.633331276973,-88.2999997317791
Cortez,Colorado,United States,37.3488829939892,-108.585933958646
Cortland,New York,United States,42.6011742711767,-76.1804697621149
Cortland,Ohio,United States,41.3303328353365,-80.72535519155
Corum,Corum,Republic of Turkey,40.4999959766862,34.7499939650294
Corunna,Michigan,United States,42.9819621432997,-84.1177489827722
Corvallis,Oregon,United States,44.5645621159412,-123.262038425329
Corydon,Iowa,United States,40.7569516156287,-93.3188207935584
Corydon,Kentucky,United States,37.7433823194136,-87.7039055647794
Coshocton,Ohio,United States,40.2720189256679,-81.8595648920277
Cosmopolis,Washington,United States,46.9553653571227,-123.7737824782
Cosmos,Minnesota,United States,44.9360695443195,-94.6966609177983
Costa Mesa,California,United States,33.6411257768348,-117.918670053403
Province of North Cotabato,Soccsksargen,Republic of the Philippines,7.01666993002116,125.083322828014
Cotati,California,United States,38.3268593744552,-122.707207364274
Provincia de Cotopaxi,Provincia de Cotopaxi,Republic of Ecuador,-0.833330204089296,-78.833324839671
Cottage Grove,Minnesota,United States,44.8277404801691,-92.9438050355795
Cottage Grove,Oregon,United States,43.7976219533457,-123.059520903797
Cotter,Arkansas,United States,36.2711820764054,-92.5354440531399
Cotter,Iowa,United States,41.2919665153007,-91.4615518725843
Cottleville,Missouri,United States,38.7461530414911,-90.6540137919196
Cotton Plant,Arkansas,United States,35.0081512336821,-91.2512452156094
Cottondale,Alabama,United States,31.2051755908236,-85.3818848956755
Cottonton,Alabama,United States,32.1468134013899,-85.0738170786987
Cottonwood Falls,Kansas,United States,38.3722423536922,-96.5427718486054
Cottonwood Heights,Utah,United States,40.6196654212275,-111.810206878794
Cottonwood,Alabama,United States,31.0487920670981,-85.3049162211964
Cottonwood,Arizona,United States,34.7391900264734,-112.009870529763
Cottonwood,Idaho,United States,46.0484889774614,-116.349577686165
Cottonwood,Minnesota,United States,44.6088507538349,-95.674186687123
Coulter,Iowa,United States,42.7371944628474,-93.3699329715927
Council Bluffs,Iowa,United States,41.26193650138,-95.8608255303398
Council Grove,Kansas,United States,38.6611162818144,-96.4919386203252
Council,Idaho,United States,44.729882760637,-116.4381978773
Country Club Hills,Illinois,United States,41.5680838565876,-87.7203206849289
Country Club Hills,Missouri,United States,38.7208759022281,-90.2748352453014
Countryside,Illinois,United States,41.7828107942826,-87.8780989574253
County Line,Alabama,United States,33.8214882505827,-86.7185906600112
Courtenay,British Columbia,Canada,49.6865624002553,-124.993586837863
Courtland,Alabama,United States,34.6689805191148,-87.3094491547018
Courtland,Kansas,United States,39.7813999522567,-97.8928242857947
Courtland,Minnesota,United States,44.2682960193334,-94.3402489626556
Judetul Covasna,Judetul Covasna,Romania,45.9166637609401,26.0000053644183
Coventry,Rhode Island,United States,41.7001021921696,-71.6828341295024
Coventry,England,United Kingdom of Great Britain and Northern Ireland,52.4065585378741,-1.51216515971215
Cove,Oregon,United States,45.2965262708978,-117.807991374015
Cove,Texas,United States,29.8274427549507,-94.8024043323043
Cove,Utah,United States,41.9635380484782,-111.806044090154
Covina,California,United States,34.0900095754868,-117.890324466844
Covington,Georgia,United States,33.5967727659209,-83.8601710713012
Covington,Indiana,United States,40.1416957462845,-87.3947434064593
Covington,Kentucky,United States,39.0836715152068,-84.5085361306987
Covington,Louisiana,United States,30.4754644915738,-90.1008993447363
Covington,Tennessee,United States,35.5642482974677,-89.646468737511
Covington,Virginia,United States,37.7934538002881,-79.9939489361017
Covington,Washington,United States,47.3581795309889,-122.1221424414
Cowansville,Quebec,Canada,45.2000740289732,-72.7491302936751
Cowarts,Alabama,United States,31.2001759529219,-85.3046372714422
Coweta,Oklahoma,United States,35.951763150201,-95.650797823119
Cowgill,Missouri,United States,39.5591735577091,-93.9268668846409
Cowpens,South Carolina,United States,35.0167879472249,-81.8039895179265
Cox,Georgia,United States,31.4552218589319,-81.5634275414602
Coyville,Kansas,United States,37.6861439756241,-95.8974752365038
Coy,Alabama,United States,31.8948681291859,-87.4627642311313
Cozad,Nebraska,United States,40.859723142369,-99.9873292438584
Crab Orchard,Kentucky,United States,37.4645291247683,-84.5066049400929
Craigavon,Northern Ireland,United Kingdom of Great Britain and Northern Ireland,54.4470867185048,-6.3870052329901
Craigmont,Idaho,United States,46.2412754441068,-116.467079905694
Craig,Alaska,United States,55.4763898537391,-133.148318120737
Craig,Colorado,United States,40.5152523824723,-107.546438428547
Craig,Iowa,United States,42.895820313443,-96.3097415155018
Craig,Missouri,United States,40.1947176572512,-95.3710755927012
Cranbrook,British Columbia,Canada,49.4999020993651,-115.768782840299
Crandon,Wisconsin,United States,45.5719033224525,-88.9028745235726
Crane Hill,Alabama,United States,34.0939899739021,-87.0630506910712
Crane,Missouri,United States,36.9053421560134,-93.5715707285148
Crane,Texas,United States,31.3973612426139,-102.350140950092
Cranston,Rhode Island,United States,41.7798174488436,-71.4372725151344
Crawfordsville,Indiana,United States,40.0411450887409,-86.8744377419017
Crawfordsville,Iowa,United States,41.2145579585169,-91.5372974596797
Crawfordville,Georgia,United States,33.5540183516752,-82.8959705171567
Crawford,Alabama,United States,32.4568124089725,-85.1896455997017
Crawford,Georgia,United States,33.8829001118481,-83.1545998546243
Crawford,Nebraska,United States,42.6830138375171,-103.412703479094
Creal Springs,Illinois,United States,37.6194857132128,-88.8367205164862
Creedmoor,North Carolina,United States,36.1223731113895,-78.6861037424865
Creekside,Kentucky,United States,38.2914542133483,-85.5694035035016
Creek,,Cayman Islands,19.7499966472385,-79.7666692594689
Creighton,Missouri,United States,38.4947334822853,-94.0732725902362
Creighton,Nebraska,United States,42.4666668454806,-97.9061709586484
Creola,Alabama,United States,30.8918506438643,-88.0397181534599
Crescent City,California,United States,41.7559457871882,-124.201734316452
Crescent City,Florida,United States,29.4302504915148,-81.5106202072275
Crescent Springs,Kentucky,United States,39.0514528185995,-84.5815995086193
Crescent Valley,Nevada,United States,40.4160321006794,-116.576471124677
Crescent,Georgia,United States,31.5093917554254,-81.3695360046349
Crescent,Iowa,United States,41.3649977067112,-95.8580574904715
Crescent,Oklahoma,United States,35.9525356264434,-97.5947557446215
Cresco,Iowa,United States,43.3813538182589,-92.1140368052743
Cresson,Texas,United States,32.5326330979248,-97.6178012858511
Crest Hill,Illinois,United States,41.5547479125707,-88.0986623822845
Crestline,Ohio,United States,40.7875609867311,-82.7365614614821
Creston,Iowa,United States,41.0585928594227,-94.361341855606
Crestview Hills,Kentucky,United States,39.0272807495165,-84.584925447996
Crestview,Florida,United States,30.762128279336,-86.5705112558908
Crestview,Kentucky,United States,39.025338830074,-84.4174268494503
Crestwood,District of Columbia,United States,38.9417826498617,-77.0405147695848
Crestwood,Kentucky,United States,38.3242415383006,-85.4724577350889
Crestwood,Missouri,United States,38.55699292165,-90.3817802895176
Creswell,Oregon,United States,43.9178922127421,-123.024523438485
Crete,Nebraska,United States,40.627776421772,-96.9614110566027
Creve Coeur,Missouri,United States,38.6608909762437,-90.4226142419943
Crisfield,Maryland,United States,37.9834614982284,-75.8538195999753
Crittenden,Kentucky,United States,38.7828349341652,-84.6052244070306
Crna na Koroskem,Obcina Destrnik,Republic of Slovenia,46.4704433959987,14.8500832825949
Crnomelj,Obcina Crnomelj,Republic of Slovenia,45.5711093885368,15.1888784878778
Crocker,Missouri,United States,37.9489253728941,-92.2637684502463
Crockett,Texas,United States,31.3182360719583,-95.4566058788661
Crofton,Kentucky,United States,37.0478211073769,-87.4849943807718
Crofton,Nebraska,United States,42.7288903432423,-97.4956212935222
Cromwell,Alabama,United States,32.2287495272606,-88.2744651004353
Cromwell,Minnesota,United States,46.6807822394837,-92.8840883305126
Crookston,Minnesota,United States,47.7741365298114,-96.6081104641027
Cropwell,Alabama,United States,33.5523231954767,-86.2691382330142
Crosby,Minnesota,United States,46.4821807433475,-93.9577444766608
Crosby,North Dakota,United States,48.9141934462901,-103.294900852138
Crosby,Texas,United States,29.911889428609,-95.0621494687885
Cross Plains,Texas,United States,32.1262462214378,-99.1653286913233
Cross River State,Cross River State,Federal Republic of Nigeria,5.75000201165688,8.50000670552294
Cross Timbers,Missouri,United States,38.0247460618464,-93.2268532053741
Crossett,Arkansas,United States,33.1281800942528,-91.9612367130063
Crossgate,Kentucky,United States,38.2792340683481,-85.6299570578311
Cross Lake,Minnesota,United States,46.6594103967792,-94.1138705083055
Crosston,Alabama,United States,33.7284263210551,-86.7316583831107
Crossville,Alabama,United States,34.2875918321366,-85.994136690744
Crossville,Tennessee,United States,35.9489629238226,-85.026889146977
Croswell,Michigan,United States,43.2755782172429,-82.6210333479067
Crouch,Idaho,United States,44.1151633331277,-115.970935581382
Crowell,Texas,United States,33.9839657535533,-99.7248160675058
Crowley,Louisiana,United States,30.2140885719114,-92.3745758756742
Crowley,Texas,United States,32.5790245878115,-97.3625193454337
Crown King,Arizona,United States,34.2055913332457,-112.338494797855
Crown Point,Indiana,United States,41.4169789205181,-87.3653034785571
London Borough of Croydon,England,United Kingdom of Great Britain and Northern Ireland,51.3766331301113,-0.105743414505924
Crystal Bay,Nevada,United States,39.2260217205299,-120.004076957946
Crystal Beach,Texas,United States,29.4571798716295,-94.6396264219061
Crystal City,Missouri,United States,38.2211696041327,-90.3790122496493
Crystal Falls,Michigan,United States,46.0980025588275,-88.3340101441151
Crystal Lake Park,Missouri,United States,38.6222671641271,-90.4342872163228
Crystal Lakes,Missouri,United States,39.3594455337194,-94.1899379605018
Crystal Lake,Illinois,United States,42.241125240393,-88.3162002751947
Crystal Lake,Iowa,United States,43.2232858671716,-93.7924345608017
Crystal River,Florida,United States,28.9024775566147,-82.5926019306542
Crystal Springs,Mississippi,United States,31.9873828880419,-90.3570395920896
Crystal,Minnesota,United States,45.032736362978,-93.3602341032168
Crystal,Nevada,United States,36.4916167552243,-116.167530785056
Csongrad megye,Csongrad megye,Hungary,46.416670466463,20.2499926239248
Provincia do Cuando Cubango,Provincia do Cuando Cubango,Republic of Angola,-15.9476110903985,19.3831884493344
Cuanza Norte Province,Cuanza Norte Province,Republic of Angola,-8.91136103340155,14.8887070947115
